,,Item,,Description,,Type,,Cost,,Price,,Sales Tax Code,,Purchase Tax Code,,Quantity On Hand,,Quantity On Sales Order,,Reorder Pt (Min),,Quantity On Purchase Order,,U/M Set,,U/M,,Preferred Vendor
,,SSW-14871,,SS WHITE BURS CARBIDE HP 557 10/PK,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-14874,,SS WHITE BURS CARBIDE HP FG558 10/PK,,Inventory Part,,9.31,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-14886,,SS WHITE BURS HP701 (10/PK),,Inventory Part,,9.30,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15001,,SS WHITE BURS FG330 (10/PK),,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15006,,SS WHITE BURS FG557 (10/PK),,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15024,,SS WHITE BURS FG1558 (10/PK),,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15052,,SS WHITE BURS FG245 (10/PK),,Inventory Part,,9.83,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15088-5,,SS WHITE BURS FINISHING FG7006 (5/PK),,Inventory Part,,17.08,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15092-5,,SS WHITE BURS TRIM & FINISHING FG7803 (5/PK),,Inventory Part,,16.99,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15093-5,,SS WHITE BURS 12 BLADE T&F FG7902 (5/PK),,Inventory Part,,17.09,,0.01,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,SSW-15095-5,,SS WHITE BURS 12 BLADE T&F FG7406 (5/PK),,Inventory Part,,17.08,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,SSW-15106-5,,SS WHITE BURS FINISHING FG7404 (5/PK),,Inventory Part,,17.08,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,SSW-15121-5,,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK),,Inventory Part,,17.08,,9.25,,Non,,Non,,0.00,,10.00,,,,0.00,,ea,,each (ea),,
,,SSW-15304-5,,SS WHITE BURS 12 BLADE T&F #7304 (5/PK),,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15370-5,,SS WHITE BURS 12 BLADE T&F #7378 (5/PK),,Inventory Part,,17.08,,17.08,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,SSW-15379-5,,SS WHITE BURS FINISHING FG7379 (5/PK),,Inventory Part,,16.61,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15380-5,,SS WHITE BURS 20 BLADE T&F #8379 (5/PK),,Inventory Part,,17.08,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15408-5,,SS WHITE BURS FINISHING FG7408 (5/PK),,Inventory Part,,17.09,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15801-5,,SS WHITE BURS TRIM & FINISHING FG7801 (5/PK),,Inventory Part,,17.06,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-15903-5,,SS WHITE BURS TRIM & FINISHING FG7903 (5/PK),,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-16001-5,,SS WHITE BURS TRIM & FINISHING FG CFT1 (5/PK),,Inventory Part,,17.08,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-16002-5,,SS WHITE BURS TRIM & FINISHING FG CFT2 (5/PK),,Inventory Part,,16.61,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SSW-16003-5,,SS WHITE BURS TRIM & FINISHING FG CFT3 (5/PK),,Inventory Part,,17.08,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-21115,,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE,,Inventory Part,,51.82,,1.39,,Non,,Non,,0.00,,0.00,,,,1.00,,ea,,each (ea),,
,,SUL-30000,,SULTAN DENTAL TOPEX PROPHY PASTE ASST 200/BX,,Inventory Part,,16.32,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-30001,,SULTAN DENTAL TOPEX PROPHY PASTE COARSE CHERRY  200/BOX,,Inventory Part,,15.20,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-30012,,SULTAN DENTAL TOPEX PROPHY PASTE MEDIUM MINT 200/BOX,,Inventory Part,,15.99,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-30015,,SULTAN DENTAL TOPEX PROPHY PASTE MEDIUM ASSORTED 200/BOX,,Inventory Part,,15.99,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-31001,,SULTAN DENTAL TOPEX TOPICAL GEL CHERRY,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-31002,,SULTAN DENTAL TOPEX TOPICAL GEL MINT,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-31004,,SULTAN DENTAL TOPEX TOPICAL GEL PINA COLADA,,Inventory Part,,3.67,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-31005,,SULTAN DENTAL TOPEX TOPICAL GEL BUBBLE-NUM,,Inventory Part,,3.80,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-31006,,SULTAN DENTAL TOPEX TOPICAL GEL STRAWBERRY,,Inventory Part,,4.64,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-31007,,SULTAN DENTAL TOPEX TOPICAL GEL RAZZBERRY,,Inventory Part,,3.66,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-77610,,SULTAN DENTAL GENIE VPS RAPID SET LIGHT BODY 2x 50ml,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-77615,,SULTAN DENTAL GENIE VPS STD SET LIGHT BODY 2x 50ml,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-77620,,SULTAN DENTAL GENIE VPS RAPID SET REG BODY 2x 50ml,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-77630,,SULTAN DENTAL GENIE VPS RAPID SET HEAVY BODY 2x 50ml,,Inventory Part,,16.90,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-77635,,SULTAN DENTAL GENIE VPS STD SET HEAVY BODY 2x 50ml,,Inventory Part,,18.01,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-77640,,SULTAN DENTAL GENIE BITE REGISTRATION FAST SET 2/PK,,Inventory Part,,21.02,,0.83,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,SUL-77645,,SULTAN DENTAL GENIE BITE REGISTRATION SUPER FAST SET 2/PK,,Inventory Part,,22.94,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,SUL-77650,,SULTAN DENTAL GENIE PUTTY RAPID SET 600ML/PK,,Inventory Part,,46.38,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,SUL-77655,,SULTAN DENTAL GENIE PUTTY REGULAR SET 600ML/PK,,Inventory Part,,46.38,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,SUL-83000,,SULTAN DENTAL ASSURE PLUS POUCHES 3.25 X 6.5 200/BX,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13110,,TOKUYAMA ESTELITE SIGMA QUICK SYRINGE 3.8GM A1,,Inventory Part,,29.92,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13111,,TOKUYAMA ESTELITE SIGMA QUICK SYRINGE 3.8GM A2,,Inventory Part,,29.92,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13112,,TOKUYAMA ESTELITE SIGMA QUICK SYRINGE 3.8GM A3,,Inventory Part,,29.92,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13310,,TOKUYAMA ESTELITE SIGMA QUICK PLT A1 20/PK,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13310(E),,TOKUYAMA ESTELITE SIGMA QUICK PLT A1 20/PK                  ..,,Inventory Part,,41.68,,41.68,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,MainlineMD
,,TOK-13311,,TOKUYAMA ESTELITE SIGMA QUICK PLT A2 20/PK,,Inventory Part,,39.65,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13311(E),,TOKUYAMA ESTELITE SIGMA QUICK PLT A2 20/PK,,Inventory Part,,41.95,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13312,,TOKUYAMA ESTELITE SIGMA QUICK PLT A3 20/PK,,Inventory Part,,36.95,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-13312(E),,TOKUYAMA ESTELITE SIGMA QUICK PLT A3 20/PK,,Inventory Part,,41.95,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOK-20506,,TOKUYAMA REBASE II HARD LINER POWDER AND LIQUID KIT,,Inventory Part,,72.01,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,TOR-MS407,,TORBOT SKIN TAC LIQUID ADHESIVE BARRIER 4OZ,,Inventory Part,,4.50,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOR-MS407W,,TORBOT SKIN TAC ADHESIVE BARRIER WIPES 50/BX,,Inventory Part,,5.62,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,TOR-MS408W,,TORBOT TACAWAY ADHESIVE REMOVER WIPES 50/BX,,Inventory Part,,5.62,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,ULT-111-CN,,ULTRADENT ASTRINGEDENT BOTTLE 30ML,,Inventory Part,,23.65,,2.17,,Non,,Non,,0.00,,0.00,,,,4.00,,ea,,each (ea),,
,,ULT-131(E),,ULTRADENT ULTRAPAK CORD #0,,Inventory Part,,6.06,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,ULT-132(E),,ULTRADENT ULTRAPAK CORD #1,,Inventory Part,,6.06,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-133(E),,ULTRADENT ULTRAPAK CORD #2,,Inventory Part,,6.06,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-134(E),,ULTRADENT ULTRAPAK CORD #3,,Inventory Part,,6.13,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,ULT-136(E),,ULTRADENT ULTRAPAK CORD #00,,Inventory Part,,6.78,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-137(E),,ULTRADENT ULTRAPAK CORD #000,,Inventory Part,,7.32,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,ULT-164,,ULTRADENT ULTRA-ETCH REFILL,,Inventory Part,,14.17,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,ULT-168,,ULTRADENT ULTRA-ETCH ECONO REFILL,,Inventory Part,,48.18,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-1825,,ULTRADENT OPALDAM GREEN 4X1.2ML SYRINGE REFILL              ..,,Inventory Part,,31.93,,0.00,,Non,,H,,0.00,,0.00,,,,0.00,,ea,,each (ea),,MainlineMD
,,ULT-241,,ULTRADENT LC BLOCK-OUT RESIN REFILL,,Inventory Part,,16.77,,0.20,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-2560,,ULTRADENT DENTO-INFUSOR METAL TIPS 500/PK,,Inventory Part,,179.47,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-4750,,ULTRADENT OPALESCENCE PF 40% INTRO KIT,,Inventory Part,,86.77,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,MainlineMD
,,ULT-4751,,ULTRADENT OPALESCENCE PF 40% PATIENT KIT                    ..,,Inventory Part,,43.03,,0.53,,Non,,H,,0.00,,1.00,,,,0.00,,ea,,each (ea),,MainlineMD
,,ULT-5348,,ULTRADENT OPALESCENCE PF 45% ECONO REFILL                   ..,,Inventory Part,,99.54,,0.00,,Non,,H,,0.00,,0.00,,,,0.00,,ea,,each (ea),,MainlineMD
,,ULT-5379,,ULTRADENT OPALESCENCE PF 10% MINT DOCTOR KIT                ..,,Inventory Part,,30.44,,30.44,,Non,,H,,0.00,,0.00,,,,0.00,,ea,,each (ea),,MainlineMD
,,ULT-6408,,ULTRADENT VISCOSTAT CLEAR INDISPENSE REFILL,,Inventory Part,,23.65,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-645-CN,,ULTRADENT VISCOSTAT INDISPENSE REFILL,,Inventory Part,,23.59,,2.23,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,ULT-685,,ULTRADENT ULTRA-ETCH INDISPENSE REFILL,,Inventory Part,,35.15,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-532687,,VIVADENT HELIOMOLAR SYRINGES 140/A2 3GM/EA,,Inventory Part,,31.11,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-532907,,VIVADENT HELIBOND LIQUID 6ML,,Inventory Part,,33.20,,0.00,,Non,,Non,,0.00,,1.00,,,,0.00,,ea,,each (ea),,
,,VIV-533602,,VIVADENT POLITIP FINISHER GREY POINT B,,Inventory Part,,9.23,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VIV-533604,,VIVADENT POLITIP FINISHER GREY SMALL CUP D,,Inventory Part,,8.97,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-533648,,VIVADENT MIXING WELL W COVER,,Inventory Part,,6.17,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-541501,,VIVADENT HELIOMOLAR CARTRIDGE REFILL 110/A1/20,,Inventory Part,,55.81,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-541502,,VIVADENT HELIOMOLAR CARTRIDGE REFILL 140/A2/22,,Inventory Part,,55.81,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-541503,,VIVADENT HELIOMOLAR CARTRIDGE REFILL 210/A3/U,,Inventory Part,,55.81,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-557030,,VIVADENT HELIOMOLAR FLOW REFILLS 110/A1/20,,Inventory Part,,16.37,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-557031,,VIVADENT HELIOMOLAR FLOW REFILLS 140/A2/22,,Inventory Part,,16.37,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-590313,,VIVADENT TETRIC EVOCERAM SYRINGE A2,,Inventory Part,,32.43,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-590314,,VIVADENT TETRIC EVOCERAM SYRINGE A3,,Inventory Part,,32.42,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-590331,,VIVADENT TETRIC EVOCERAM CAVIFIL CAPS A1 20/BX,,Inventory Part,,53.12,,0.01,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VIV-590332,,VIVADENT TETRIC EVOCERAM CAVIFIL CAPS A2 20/BX,,Inventory Part,,48.99,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-590333,,VIVADENT TETRIC EVOCERAM CAVIFIL CAPS A3 20/BX,,Inventory Part,,53.11,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-590334,,VIVADENT TETRIC EVOCERAM CAVIFIL CAPS A3.5 20/BX,,Inventory Part,,46.51,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-595953,,VIVADENT TETRIC EVOFLOW SYRINGE A1 2GM/EA,,Inventory Part,,20.70,,0.39,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VIV-595954,,VIVADENT TETRIC EVOFLOW SYRINGE A2 2GM/EA,,Inventory Part,,20.70,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VIV-595955,,VIVADENT TETRIC EVOFLOW SYRINGE A3 2GM/EA,,Inventory Part,,20.70,,0.20,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VIV-595956,,VIVADENT TETRIC EVOFLOW SYRINGE A3.5 2GM/EA,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-615216,,VIVADENT MULTILINK AUTOMIX EASY REFILL TRANS,,Inventory Part,,113.48,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VIV-626221,,VIVADENT MONOBOND PLUS 5GM,,Inventory Part,,49.03,,0.50,,Non,,Non,,0.00,,2.00,,,,0.00,,ea,,each (ea),,
,,VIV-627911,,VIVADENT TELIO CS DESENSITIZER BOTTLE 5G,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-637568,,VIVADENT IVOCLEAN CLEANING PASTE 5gm,,Inventory Part,,19.98,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-638227,,VIVADENT TETRIC EVOCERAM BULK FILL CAPS IVA 20/BX,,Inventory Part,,45.48,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VIV-638228,,VIVADENT TETRIC EVOCERAM BULK FILL CAPS IVB 20/BX,,Inventory Part,,46.57,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-641360,,VIVADENT TETRIC EVOFLOW SYRINGE A2 DENTIN 2GM/EA,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VIV-665156,,VIVADENT ADHESE UNIVERSAL VIVAPEN REFILL 2mL/EA             ..,,Inventory Part,,40.39,,0.00,,Non,,Non,,0.00,,1.00,,,,0.00,,ea,,each (ea),,MainlineMD
,,VOC-1479,,VOCO STRUCTUR 2 SC REFILL 75GM A1,,Inventory Part,,69.75,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-1480,,VOCO STRUCTUR 2 SC REFILL 75GM A2,,Inventory Part,,69.75,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-1482,,VOCO STRUCTUR 2 SC REFILL 75GM B1,,Inventory Part,,69.75,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-1840,,VOCO GRANDIO CAPSULES A1  REFILL 20X 0.25GM,,Inventory Part,,55.80,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-1841,,VOCO GRANDIO CAPSULES A2  REFILL 20X 0.25GM,,Inventory Part,,55.80,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-1842,,VOCO GRANDIO CAPSULES A3  REFILL 20X 0.25GM,,Inventory Part,,55.80,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-1863,,VOCO GRANDIO FLOW SYRINGE A1 2/PK 2.0GM,,Inventory Part,,48.83,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-1864,,VOCO GRANDIO FLOW SYRINGE A2 2/PK 2.0GM,,Inventory Part,,48.83,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-2650,,VOCO GRANDIOSO CAPSULES 0.25GM A1 16/PK,,Inventory Part,,54.64,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,VOC-2651,,VOCO GRANDIOSO CAPSULES 0.25GM A2 16/PK,,Inventory Part,,54.64,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VOC-2652,,VOCO GRANDIOSO CAPSULES 0.25GM A3 16/PK,,Inventory Part,,54.64,,0.00,,Non,,Non,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,VOC-2685,,VOCO GRANDIOSO HEAVY SYRINGE A2 2GM  2/PK,,Inventory Part,,51.15,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,WEL-01690-410,,WELCH ALLYN SURE TEMP PLUS THERMOMETER W ORAL PROBE 4FT CORD,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,WEL-06000-800,,WELCH ALLYN THERMOSCAN PRO6000 PROBE COVER DISPOSABLE 200/BX,,Inventory Part,,6.60,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,WEL-07600-U,,WELCH ALLYN HALOGEN LAMP 2.5V,,Inventory Part,,0.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,WEL-24400-U,,WELCH ALLYN SPECULA SET OF 4 RESUABLE 2.5 /3 /4 /5mm,,Inventory Part,,3.29,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,WEL-52432-U,,WELCH ALLYN OTOSCOPE SPECULA DISP. 850/BG 2.75MM - CS OF 10,,Inventory Part,,19.50,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,WEL-52434-U,,WELCH ALLYN OTOSCOPE SPECULA DISP. 850/BG 4.25MM - CS OF 10,,Inventory Part,,19.50,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,WEL-92821,,WELCH ALLYN AA BAT 2.5V POCKETSCOPE DIAG SET & SOFT CASE,,Inventory Part,,221.79,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,ZST-89432,,ZEST/DANVILLE THIN FLEX MATRICES SMALL 100/PK,,Inventory Part,,18.00,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,ZST-89434,,ZEST/DANVILLE THIN FLEX MATRICES LARGE 100/PK,,Inventory Part,,18.23,,0.00,,Non,,Non,,0.00,,,,,,0.00,,ea,,each (ea),,
,,3MD-3525TKA,,3M ESPE RELY X LUTING PLUS CEMENT TRIAL KIT                 ..,,Inventory Assembly,,17.50,,0.00,,Non,,H,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,3MD-41926(X2),,3M ESPE ADPER PROMPT L-POP SELF ETCH ADHESIVE GIANT PACK (200),,Inventory Assembly,,166.04,,0.00,,Non,,,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,3MD-6029A1B-US,,3M ESPE FILTEK SUPREME CAPSULE A1 BODY (20X.20GM)           ..,,Inventory Assembly,,46.01,,0.00,,Non,,H,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,3MD-6029A3B-US,,3M ESPE FILTEK SUPREME CAPSULE A3 BODY (20X.20GM)           ..,,Inventory Assembly,,46.01,,0.00,,Non,,H,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,3MD-7301(X2),,3M ESPE EXPRESS LIGHT-BODY FAST SET(REFILL 2-PACK)          ..,,Inventory Assembly,,45.54,,0.00,,Non,,H,,0.00,,0.00,,,,0.00,,ea,,each (ea),,
,,3MD-7302(X2),,3M ESPE EXPRESS LIGHT-BODY REGULAR SET (REFILL 2-PACK),,Inventory Assembly,,20.02,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,3MD-77949(OLD),,3M Espe Penta Mixing Tips Refill 50/Pk  old style,,Inventory Assembly,,31.58,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,3MM-1539(X3),,3M MEDICAL NEXCARE OPTICLUDE EYE PATCH 3.18' X 2.18' 20/BX 3/PK,,Inventory Assembly,,8.25,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,3MM-1539(X4),,3M MEDICAL NEXCARE OPTICLUDE EYE PATCH 3.18' X 2.18' 20/BX 4/PK,,Inventory Assembly,,11.00,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,3MM-1626W(X2),,3M MEDICAL TEGADERM DRESSING 10CMx12CM 50/BOX 2/PK,,Inventory Assembly,,19.64,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,3MM-2560(X2),,3M MEDICAL RED DOT MONITORING ELECTRODE FOAM 2/PK,,Inventory Assembly,,6.46,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG1157(10),,BEAVER BURS FG1157 10/PK,,Inventory Assembly,,5.78,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG1157HB,,BEAVER BURS FG1157 100/PK HOUSE BRAND,,Inventory Assembly,,56.64,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG1157HB(10),,BEAVER BURS FG1157 10/PK HOUSE BRAND,,Inventory Assembly,,5.66,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG1557HB,,BEAVER BURS FG1557 100/PK HOUSE BRAND,,Inventory Assembly,,57.79,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG169(10),,BEAVER BURS FG169 10/PK,,Inventory Assembly,,0.00,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG169HB,,BEAVER BURS FG169 100/PK  HOUSE BRAND,,Inventory Assembly,,0.00,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG2(10),,BEAVER BURS FG2 10/PK,,Inventory Assembly,,5.67,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
,,BEA-FG245HB,,BEAVER BURS FG245 100/PK  HOUSE BRAND,,Inventory Assembly,,58.96,,0.00,,Non,,,,0.00,,,,,,0.00,,ea,,each (ea),,
