date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
2019-08-27,2:25:47 PM PDT,Order,701-5519743-3517029,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,London,Ontario,N6K2B7,11.99,-0.96,-3.54,2.67
2019-08-27,2:32:44 PM PDT,Order,702-5837213-3840229,,OMR-BP710N(B),"Omron 3 Series Upper Arm Blood Pressure Monitor, 0.55 Kilograms",1,Lower Sackville,Nova Scotia,B4C 3W1,64.99,-9.75,-6.87,0
2019-08-27,2:57:39 PM PDT,Order,701-4637172-7153015,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Metcalfe,Ontario,K0A 2P0,78.99,-11.85,-6.87,29.15
2019-08-27,3:14:52 PM PDT,Order,701-4386279-7593861,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Millbrook,ON,L0A 1G0,11.99,-0.96,-3.81,2.67
2019-08-27,3:20:01 PM PDT,Order,702-8727237-5722636,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Halifax,Nova Scotia,B3S 1S9,30,-4.5,-6.19,10.32
2019-08-27,3:50:37 PM PDT,Order,701-7512979-5082606,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Markham,Ontario,L3S 4R2,31,-4.65,-8.39,16.26
2019-08-27,4:01:52 PM PDT,Order,702-3888493-5541814,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Richmond Hill,Ontario,L4C 0T3,72,-10.8,-6.87,29.15
2019-08-27,4:26:21 PM PDT,Order,702-5537330-9220244,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",4,Cold Lake,Alberta,T9M 1K3,120,-18,-23.02,41.28
2019-08-27,4:33:13 PM PDT,Order,702-6902369-4609046,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,2,Hamilton,Ontario,L8N 1A9,62,-9.3,-7.08,32.52
2019-08-27,5:03:00 PM PDT,Order,701-8446296-2418602,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Markham,Ontario,L6E 0P5,72,-10.8,-6.87,29.15
2019-08-27,5:03:20 PM PDT,Order,701-4521463-6553010,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1,Scarborough,Ontario,M1V 3P2,87.74,-13.16,-6.87,42.7
2019-08-27,5:05:55 PM PDT,Order,702-5389740-8412237,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Scarborough,Ontario,M1S 2C8,31,-4.65,-3.81,16.26
2019-08-27,5:13:56 PM PDT,Order,701-7311076-3820243,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Ajax,Ontario,L1S 4S4,78.99,-11.85,-6.87,29.15
2019-08-27,5:46:15 PM PDT,Order,701-8718524-1689026,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Vancouver,British Columbia,V5Y 1J5,11.99,-0.96,-3.54,2.67
2019-08-27,6:12:13 PM PDT,Order,702-1294683-1341804,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Toronto,ONTARIO,M3H 2A3,26.49,-3.18,-6.19,9
2019-08-27,6:46:48 PM PDT,Order,702-8653877-8417803,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Markham,Ontario,L3R 0E7,78.99,-23.7,-6.87,29.15
2019-08-27,6:46:48 PM PDT,Order,702-8653877-8417803,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Markham,Ontario,L3R 0E7,78.99,0,-6.87,29.15
2019-08-27,6:48:38 PM PDT,Order,702-7207365-0357010,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M6J0A9,78.99,-11.85,-6.87,29.15
2019-08-27,9:25:31 PM PDT,Order,702-9497652-1519425,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1,Markham,Ontario,L3P 4K3,86.99,-13.05,-6.87,42.7
2019-08-27,9:54:22 PM PDT,Order,702-7361967-5936230,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Etobicoke,Ontario,M9C 4Z3,72,-10.8,-6.87,29.15
2019-08-27,10:40:26 PM PDT,Order,702-7137067-7552221,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Montreal,QC,H4V 2G1,72,-10.8,-6.87,29.15
2019-08-27,10:46:53 PM PDT,Order,701-9027304-1708242,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Surrey,British Columbia,V3V 8C4,11.99,-0.96,-3.54,2.67
2019-08-27,10:47:21 PM PDT,Order,701-4402322-3165030,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Vancouver,British Columbia,V5N 3C5,78.99,-11.85,-6.38,29.15
2019-08-27,10:49:18 PM PDT,Order,702-5565203-1203440,,OMR-BP785N,OMRON BP785N 10 Series Upper Arm Blood Pressure Monitor,1,Victoria,British Columbia,V8P 2B6,125,-15,-6.83,48.64
2019-08-27,10:50:39 PM PDT,Order,701-3096028-6661839,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,VICTORIA,BC,V9A 3P0,11.99,-0.96,-7.73,2.67
2019-08-27,10:53:50 PM PDT,Order,701-4314372-0517019,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Burnaby,British Columbia,V5A 4G9,11.99,-0.96,-3.54,2.67
2019-08-27,10:58:08 PM PDT,Order,702-6928035-2927463,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Surrey,BC,V3W 7J7,125,-18.75,-7.27,0
2019-08-27,11:08:58 PM PDT,Order,702-2922842-3841852,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1,Kitchener,Ontario,N2K 1P3,87.74,-13.16,-12.38,42.7
2019-08-28,12:22:45 AM PDT,Order,701-9174834-7153023,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",2,Calgary,Alberta,T3A 5R8,23.98,-1.92,-7.08,5.34
2019-08-28,12:23:23 AM PDT,Order,701-3622108-6580223,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,3,Edmonton,Alberta,T6H 4R8,93,-13.95,-10.62,48.78
2019-08-28,1:25:40 AM PDT,Order,701-0621052-8315419,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Etobicoke,Ontario,M9C 3J8,78.99,-11.85,-6.87,29.15
2019-08-28,3:19:18 AM PDT,Order,702-9668350-9737820,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Airdrie,AB,T4B 3V7,30,-4.5,-5.75,10.32
2019-08-28,3:21:35 AM PDT,Order,702-9793692-4877847,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,St Albert,AB,T8N 2M9,78.99,-11.85,-6.38,29.15
2019-08-28,4:21:19 AM PDT,Refund,701-8885150-7780203,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Burnaby,British Columbia,V3N 2A8,-72,8.64,0,29.15
2019-08-28,4:55:24 AM PDT,Order,702-4588438-0737835,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Kingston,Ontario,K7M 2H3,31,-4.65,-3.81,16.26
2019-08-28,4:56:36 AM PDT,Order,701-6865847-3137852,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Newmarket,Ontario,L3X 0B7,31,-4.65,-3.81,16.26
2019-08-28,6:26:10 AM PDT,Order,701-2589719-1235413,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Abbotsford,BC,V2T 2M5,44.99,-5.4,-5.75,9.82
2019-08-28,9:21:49 AM PDT,Order,702-0053898-6868207,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Marmora,Ontario,K0K 2M0,125,-18.75,-16.66,0
2019-08-28,9:24:05 AM PDT,Order,701-9598962-3453815,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1,Jasper,Alberta,T0E 1E0,22,-2.64,-6.19,6.6
2019-08-28,9:48:15 AM PDT,Order,702-3804747-7579426,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,2,Winnipeg,Manitoba,R3E 2L7,173.98,-26.1,-12.77,85.4
2019-08-28,9:50:33 AM PDT,Order,701-4789196-6554659,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Winnipeg,Manitoba,R2J 3R7,11.99,-0.96,-3.54,2.67
2019-08-28,9:51:27 AM PDT,Order,701-7018508-0337818,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Kingsey Falls,Quebec,J0A 1B0,11.99,-0.96,-3.54,2.67
2019-08-28,10:18:23 AM PDT,Order,701-4097154-8343402,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Ottawa,Ontario,K0A 2P0,11.99,-0.96,-3.81,2.67
2019-08-28,12:57:26 PM PDT,Order,702-3374305-4291469,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,West St. Paul,Manitoba,R4A 4A1,31,-4.65,-7.73,16.26
2019-08-28,12:57:48 PM PDT,Order,702-3254491-4509815,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Kimberley,British Columbia,V1A 2Y6,11.99,-0.96,-3.54,2.67
2019-08-28,1:04:46 PM PDT,Order,701-9920020-4663401,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Fort McMurray,Alberta,T9K 0J3,11.99,-0.96,-3.54,2.67
2019-08-28,1:08:43 PM PDT,Order,702-5097453-6486650,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,SURREY,British Columbia,V3T0J1,78.99,-11.85,-10.57,29.15
2019-08-28,2:23:16 PM PDT,Order,702-7154599-5041026,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,St. John's,,A1H 1A2,31,-4.65,-3.81,16.26
2019-08-28,2:27:07 PM PDT,Order,701-5521297-3326657,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Toronto,Ontario,M4S 1P6,39.99,-4.8,-5.75,9
2019-08-28,2:29:55 PM PDT,Order,701-5727549-1633805,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Azilda,Ontario,P0M 1B0,11.99,-0.96,-3.81,2.67
2019-08-28,2:36:50 PM PDT,Order,701-4792583-9846661,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Thunder Bay,Ontario,P7C 6A7,11.99,-0.96,-8.32,2.67
2019-08-28,3:06:15 PM PDT,Order,702-4193121-7272260,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,2,Toronto,Ontario,M2N 2T3,62,-9.3,-7.62,32.52
2019-08-28,3:26:04 PM PDT,Order,702-7816987-4652201,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Sault Ste. Marie,Ontario,P6C 2P9,78.99,-11.85,-6.87,29.15
2019-08-28,3:27:29 PM PDT,Order,701-8417423-3310646,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Mississauga,ON,L4T1J2,39.99,-4.8,-6.19,9
2019-08-28,4:06:45 PM PDT,Order,702-1435547-0054637,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Edmonton,Alberta,T5E 1A5,39.99,-4.8,-5.75,9
2019-08-28,4:21:05 PM PDT,Order,702-3427424-5481034,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,HAMILTON,ON,L8M 1L0,11.99,-0.96,-3.54,2.67
2019-08-28,4:22:14 PM PDT,Order,702-2343016-9295424,,OMR-BP785N,OMRON BP785N 10 Series Upper Arm Blood Pressure Monitor,1,MONTREAL,QC,H2L 2E0,125,-15,-6.83,48.64
2019-08-28,5:18:10 PM PDT,Order,701-4946822-4795426,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Swan River,Manitoba,R0L 1Z0,31,-4.65,-3.54,16.26
2019-08-28,5:22:21 PM PDT,Order,701-6644227-1925067,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Athabasca,Alberta,T9S 2A6,59,-8.85,-7.27,27.21
2019-08-28,5:32:37 PM PDT,Order,701-8986079-2472265,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Kelowna,British Columbia,V1P 1L2,78.99,-11.85,-6.38,29.15
2019-08-28,6:43:50 PM PDT,Order,702-9273798-9211466,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1,TORONTO,ON,M4P 1E0,86.99,-13.05,-6.87,42.7
2019-08-28,6:50:56 PM PDT,FBA Inventory Fee,19082613ZK,,NAN,FBA Removal Order: Return Fee,,,,,0,0,0,
2019-08-28,7:31:49 PM PDT,Order,701-8518684-1299453,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Brampton,Ontario,L6R 0S1,72,-10.8,-11.54,29.15
2019-08-28,7:32:38 PM PDT,Order,701-9912937-3865868,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Mississauga,Ontario,L5N 1L5,125,-18.75,-7.82,0
2019-08-28,8:09:38 PM PDT,Order,701-9040131-1030616,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M5V 3X4,78.99,-11.85,-6.87,29.15
2019-08-28,8:09:48 PM PDT,Order,701-2513372-8380212,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,ON,M5M 1T9,78.99,-11.85,-6.87,29.15
2019-08-28,8:23:14 PM PDT,Order,701-6403404-5677868,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1,Windsor,Ontario,N9B 3N8,22,-2.64,-6.19,6.6
2019-08-28,8:24:30 PM PDT,Order,701-6749032-5334653,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,Ontario,M2M1R8,31,-4.65,-3.81,16.26
2019-08-28,9:30:37 PM PDT,Order,702-9440151-4813017,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,vancouver,British Columbia,V6T1Z4,11.99,-0.96,-3.54,2.67
2019-08-28,9:44:59 PM PDT,Order,702-9486202-3129059,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Etobicoke,ON,M9B 0B1,31,-4.65,-3.81,16.26
2019-08-28,10:26:38 PM PDT,Order,701-8255663-3664247,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M6P2X4,78.99,-11.85,-6.87,29.15
2019-08-28,10:49:33 PM PDT,Order,701-7275436-3511434,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1,Niagara Falls,ON,L2J 2V2,22,-2.64,-6.19,6.6
2019-08-28,10:53:52 PM PDT,Order,702-6069684-6826606,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,North Vancouver,British Columbia,V7L 1A3,125,-18.75,-7.27,0
2019-08-28,10:54:13 PM PDT,Order,702-4187955-7733027,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Montreal,Quebec,H3C 6L7,78.99,-11.85,-6.87,29.15
2019-08-28,10:54:35 PM PDT,Order,701-5649354-8644249,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Brantford,Ontario,N3T 6N3,78.99,-11.85,-6.87,29.15
2019-08-28,10:55:29 PM PDT,Order,701-7582659-9777848,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),6,Coquitlam,British Columbia,V3C 5S5,132,-15.84,-34.52,39.6
2019-08-28,11:02:50 PM PDT,Order,702-5048209-1894665,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Coquitlam,British Columbia,V3E0E1,11.99,-0.96,-3.54,2.67
2019-08-28,11:04:02 PM PDT,Order,702-8834626-6198616,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1,Toronto,Ontario,M6N 1P5,86.99,-13.05,-6.87,42.7
2019-08-29,12:09:02 AM PDT,Order,701-9563827-1847437,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Brampton,Ontario,L6Z 1C8,31,-4.65,-3.81,16.26
2019-08-29,1:16:21 AM PDT,Order,702-0382958-0327459,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Thornhill,ON,L4J 7S5,78.99,-11.85,-6.87,29.15
2019-08-29,1:17:13 AM PDT,Order,702-9709325-8518631,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,Ontario,M5G 2R3,31,-4.65,-3.81,16.26
2019-08-29,1:35:13 AM PDT,Order,701-9062165-0526653,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Orleans,Ontario,K1C 1Y4,125,-18.75,-7.82,0
2019-08-29,1:37:41 AM PDT,Order,701-6008266-7589806,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Kanata,Ontario,K2K 0G4,78.99,-11.85,-6.87,29.15
2019-08-29,5:17:52 AM PDT,Adjustment,702-3100799-8069049,3MM-1624W,3MM-1624W,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,9
2019-08-29,6:18:50 AM PDT,Order,701-2431876-0940207,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Langley,British Columbia,V3A 3Y7,39.99,-4.8,-5.75,9
2019-08-29,6:19:35 AM PDT,Order,702-4595327-7985026,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Wynyard,Saskatchewan,S0A 4T0,78.99,-11.85,-6.38,29.15
2019-08-29,8:13:04 AM PDT,Order,702-9545873-1489809,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,Ontario,M6B 2L7,31,-4.65,-3.81,16.26
2019-08-29,8:13:52 AM PDT,Order,702-8048309-8245062,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,ON,M4B 1H1,31,-4.65,-3.81,16.26
2019-08-29,8:14:54 AM PDT,Order,702-1849924-3263442,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Richmond Hill,Ontario,L4E 4G1,125,-18.75,-7.82,0
2019-08-29,9:05:38 AM PDT,Order,701-4853718-1485021,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,ottawa,Ontario,K1G 1A7,78.99,-11.85,-6.87,29.15
2019-08-29,9:47:23 AM PDT,Order,701-6406990-9425814,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Hamilton,Ontario,L8R 3J3,11.99,-0.96,-3.54,2.67
2019-08-29,10:21:05 AM PDT,Order,702-6428693-8851406,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Peterborough,Ontario,K9H 7S8,78.99,-11.85,-6.87,29.15
2019-08-29,11:18:40 AM PDT,Order,702-0731084-9685063,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Fort St. John,British Columbia,V1J 4W9,78.99,-11.85,-6.38,29.15
2019-08-29,11:39:55 AM PDT,Order,701-5850137-3197829,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Woodbridge,Ontario,L4L 3Y3,125,-18.75,-7.82,0
2019-08-29,11:42:44 AM PDT,Order,702-0808143-8092254,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Halton Hills,Ontario,L7G 4C5,125,-18.75,-7.82,0
2019-08-29,12:24:04 PM PDT,Order,701-0630860-4050624,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Richmond Hill,Ontario,L4E 0B5,31,-4.65,-3.81,16.26
2019-08-29,1:03:11 PM PDT,Order,701-7719133-0220251,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",2,Falkland,British Columbia,V0E 1W1,23.98,-1.92,-7.08,5.34
2019-08-29,2:04:21 PM PDT,Order,701-5690924-9549065,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Toronto,Ontario,M1R 2X7,39.99,-4.8,-9.94,9
2019-08-29,2:05:37 PM PDT,Order,701-0189661-4537866,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Toronto,ON,M4T 1J6,11.99,-0.96,-3.54,2.67
2019-08-29,2:22:16 PM PDT,Order,702-8379654-3097803,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,markham,Ontario,L6E0J5,31,-4.65,-3.81,16.26
2019-08-29,3:23:01 PM PDT,Order,702-2200921-4999450,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Richmond Hill,Ontario,L4C 5W1,11.99,-0.96,-3.81,2.67
2019-08-29,4:31:55 PM PDT,Order,701-4058729-5169848,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Markham,Ontario,L6E 0J8,125,-18.75,-7.82,0
2019-08-29,4:38:33 PM PDT,Order,702-7284082-6990658,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,Ontario,M2N 0G9,31,-4.65,-3.81,16.26
2019-08-29,5:25:49 PM PDT,Order,701-0005614-7897813,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Edmonton,AB,T6V 1G7,125,-18.75,-7.27,0
2019-08-29,5:30:53 PM PDT,Order,701-2737748-5901819,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1,Edmonton,Alberta,T5W 3H5,22,-2.64,-5.75,6.6
2019-08-29,5:35:52 PM PDT,Order,702-3481914-8629802,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Edmonton,Alberta,T6J3X4,11.99,-0.96,-3.54,2.67
2019-08-29,5:36:25 PM PDT,Order,701-7891855-1753852,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1,Kelowna,British Columbia,V1X 6E9,22,-2.64,-5.75,6.6
2019-08-29,6:16:16 PM PDT,Order,702-1542552-8589028,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Carleton Place,Ontario,K7C3P2,30,-4.5,-6.19,10.32
2019-08-29,6:19:26 PM PDT,Order,702-6298077-9157858,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Ottawa,ON,K2H 0A2,11.99,-0.96,-3.81,2.67
2019-08-29,6:43:02 PM PDT,Order,702-8189548-1624227,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Toronto,Ontario,M5V 1B5,30,-4.5,-6.19,10.32
