date,time,type,order id,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees
10-Dec-18,12:49:07 AM PST,Order,112-4402040-4501827,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,BRONSON,KS,66716-3034,17.21,-2.58,-3.19
10-Dec-18,1:27:19 AM PST,Order,112-3213574-2364243,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LEON,IA,50144-1031,9.55,-1.15,-3.19
10-Dec-18,2:55:17 AM PST,Order,112-8643627-0352261,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",3,CROPWELL,AL,35054-3009,57,-8.55,-9.57
10-Dec-18,3:11:30 AM PST,Order,113-9948646-6289831,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Louisville,MS,39339,17.17,-2.58,-3.19
10-Dec-18,3:28:36 AM PST,Order,114-5905943-8115428,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,2,Mead,WA,99021,65.9,-9.88,-6.38
10-Dec-18,5:45:44 AM PST,Order,113-7505595-9133045,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,EDEN PRAIRIE,MN,55344-4142,17.2,-2.58,-3.19
10-Dec-18,8:17:53 AM PST,Order,111-0102010-8941036,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,HANNIBAL,MISSOURI,63401-6928,17.2,-2.58,-3.19
10-Dec-18,8:24:11 AM PST,Order,111-8178510-1090612,3MM-R1547(50 Pack),"3M Steri-Strip Adhesive Skin Closures (Reinforced) 1/2"" x 4"" Box: 50",1,Kennesaw,GA,30152,28.28,-4.24,-3.19
10-Dec-18,8:55:07 AM PST,Order,114-9697587-6665847,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,LAUDERHILL,FL,33319-4533,10.44,-1.25,-3.19
10-Dec-18,9:06:41 AM PST,Order,114-5775002-8529838,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Baxter,KY,40806,17.2,-2.58,-3.19
10-Dec-18,10:04:31 AM PST,Order,111-8047718-6409843,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,MILFORD,CT,06460-5722,10.44,-1.25,-3.19
10-Dec-18,10:05:20 AM PST,Order,114-3129248-0057067,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,GENTRYVILLE,IN,47537-7000,9.4,-1.13,-3.19
10-Dec-18,10:15:00 AM PST,Order,113-5912613-3895441,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BATAVIA,OH,45103-3260,9.21,-1.11,-3.19
10-Dec-18,10:37:38 AM PST,Order,111-1062179-4311426,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",2,Mendota Heights,MN,55118-4351,34.42,-5.16,-6.38
10-Dec-18,11:45:32 AM PST,Order,111-7891914-9665841,MOL-281100,"Mepilex Border Lite Dressing, 2"" x 5"", 5/Bx",1,locust valley,ny,11560,14.2,-1.7,-3.19
10-Dec-18,12:06:43 PM PST,Order,114-7471019-0877059,3MM-2866(1),"3M Healthcare Medipore H Hypoallergenic Soft Cloth Surgical Tape, 6 Inch x 10 Yards (1/Roll)",1,tulsa,ok,74127,12.47,-1.87,-3.19
10-Dec-18,12:11:20 PM PST,Order,112-3961990-6154617,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,MANITOWOC,WI,54220-4807,17.11,-2.57,-7.18
10-Dec-18,12:19:00 PM PST,Order,113-0463376-2945810,3MM-2866(1),"3M Healthcare Medipore H Hypoallergenic Soft Cloth Surgical Tape, 6 Inch x 10 Yards (1/Roll)",2,Yukon,ok,73099,24.94,-3.74,-6.38
10-Dec-18,12:20:20 PM PST,Order,112-2166346-0546640,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,ELLIJAY,GA,30540-6682,17.16,-2.57,-3.19
10-Dec-18,12:23:16 PM PST,Order,114-9339583-0748252,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,CHANDLER,AZ,85224-4199,9.19,-1.1,-3.19
10-Dec-18,12:38:52 PM PST,Order,113-2534050-7449813,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,ROUND ROCK,TX,78681-3905,37.73,-5.66,-3.19
10-Dec-18,12:42:20 PM PST,Order,114-2441821-1371423,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,AUSTIN,TX,78730-3539,37.73,-5.66,-3.19
10-Dec-18,1:06:06 PM PST,Order,113-7203268-3893807,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,Glendale,CA,91201-2400,17.21,-2.58,-3.19
10-Dec-18,1:24:07 PM PST,Order,111-1864920-7812234,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MILFORD,NE,68405-1808,9.6,-1.15,-3.19
10-Dec-18,1:37:23 PM PST,Order,113-0373555-8660234,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,FOREST HILLS,NY,11375-6209,17.21,-2.58,-3.19
10-Dec-18,1:58:31 PM PST,Order,113-1854533-2506656,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,NEW YORK,NY,10013-4032,17.21,-2.58,-3.19
10-Dec-18,2:43:19 PM PST,Order,113-8284034-0588237,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BARTOW,FL,33830-3379,9.19,-1.1,-3.19
10-Dec-18,2:51:01 PM PST,Order,114-6081820-9572259,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,HOPKINTON,MA,01748-1860,17.21,-2.58,-3.19
10-Dec-18,3:19:08 PM PST,Order,113-5974317-2940243,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Creighton,MO,64739-9141,9.19,-1.1,-3.19
10-Dec-18,3:19:25 PM PST,Order,114-4676509-0446652,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,MISSION HILLS,KS,66208-1905,37.73,-5.66,-3.19
10-Dec-18,3:41:11 PM PST,Order,111-6534673-6815433,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,JERSEY CITY,NJ,07302-3195,17.21,-2.58,-3.19
10-Dec-18,3:51:15 PM PST,Order,112-5644461-8137828,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,OCEAN ISLE BEACH,NC,28469-5622,19,-2.85,-3.19
10-Dec-18,3:54:36 PM PST,Order,112-6356643-4956250,WEL-52432-U,"Welch Allyn Universal Kleenspec Pediatric Disposable Ear Specula for Diagnostic Otoscopes, 850 Count",1,GILLETTE,WYOMING,82716-1030,34.98,-5.25,-8.7
10-Dec-18,3:59:38 PM PST,Order,114-8272766-5645818,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,STAFFORD,VA,22554-2718,9.19,-1.1,-3.19
10-Dec-18,4:03:09 PM PST,Refund,113-0893845-6665822,MOL-1437-1,"Tubigrip, Natural, Size D, 3 inch diameter",1,DOLGEVILLE,NY,13329-1472,-23.75,2.85,0
10-Dec-18,4:29:04 PM PST,Order,111-8875445-9595405,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,Carencro,La,70520,10.44,-1.25,-7.18
10-Dec-18,4:56:18 PM PST,Order,112-4814557-6933063,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Tigard,OR,97224,17.22,-2.58,-3.19
10-Dec-18,5:06:15 PM PST,Order,112-4683048-3347423,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,CHARLOTTE,NC,28211-3929,20.14,-2.42,-4.71
10-Dec-18,5:17:40 PM PST,Order,113-6652370-1204240,WEL-52432-U,"Welch Allyn Universal Kleenspec Pediatric Disposable Ear Specula for Diagnostic Otoscopes, 850 Count",1,DORAL,FL,33198-1534,34.98,-5.25,-4.71
10-Dec-18,5:22:46 PM PST,Transfer,,,"To your account ending in: 8217, Bank Transfer ID: 102K9HN00005GD, GB710128PLVIUSW0",,,,,0,0,0
10-Dec-18,5:27:41 PM PST,Order,112-2166346-0546640,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,ELLIJAY,GA,30540-6682,17.16,-2.57,-3.19
10-Dec-18,5:38:08 PM PST,Order,112-2771777-1692246,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,WADSWORTH,OH,44281-2045,17.21,-2.58,-3.19
10-Dec-18,6:04:09 PM PST,Order,112-0798821-2848268,SOT-160214,"Sothys - Multi-Action Eye Contour, 0.50 Fl Oz",1,DPO,AA,34055-0067,29.09,-4.36,-3.19
10-Dec-18,6:20:50 PM PST,Order,111-8404881-2533045,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,YORK,PA,17403-5106,32.95,-4.94,-3.19
10-Dec-18,7:29:27 PM PST,Refund,114-5529755-5819431,MOL-281200-1,Molynlycke -Mepilex Border Lite - 3x3 - Box of 5,1,LAS VEGAS,NV,89179-2000,-16.16,1.94,0
10-Dec-18,7:30:56 PM PST,Order,113-5404586-1457863,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,BRISTOL,WI,53104-9626,20.15,-2.42,-4.71
10-Dec-18,7:42:11 PM PST,Order,113-6733612-8058654,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,SAN FRANCISCO,CA,94118-1314,17.13,-2.57,-3.19
10-Dec-18,7:45:37 PM PST,Order,111-1401538-2101034,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,WHITEHALL,PA,18052-6811,32.95,-4.94,-3.19
10-Dec-18,7:58:57 PM PST,Order,111-7376016-9168207,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,Seattle,WA,98112,37.73,-5.66,-3.19
10-Dec-18,8:16:34 PM PST,Order,111-9615480-7726640,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,SOUTHAMPTON,PA,18966-3915,17.21,-2.58,-3.19
10-Dec-18,8:18:26 PM PST,Order,111-2782144-7603411,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,DPO,AE,09642-2204,9.21,-1.11,-3.19
10-Dec-18,8:24:41 PM PST,Order,111-9866289-1223455,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,Dallas,Texas,75287,10.44,-1.25,-7.18
10-Dec-18,8:39:17 PM PST,Order,112-3792986-8581020,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,WELLSVILLE,UT,84339-9705,16.98,-2.55,-3.19
10-Dec-18,8:43:45 PM PST,Order,112-8952629-0747411,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LA CROSSE,WI,54601-3860,9.19,-1.1,-3.19
10-Dec-18,8:55:03 PM PST,Order,111-0593921-6840206,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Gilbert,AZ,85234-8736,9.19,-1.1,-3.19
10-Dec-18,9:03:10 PM PST,Order,113-6352568-1773050,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Lafayette,ca,94549,9.19,-1.1,-3.19
10-Dec-18,9:27:31 PM PST,Order,113-4142129-5465064,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,CHICAGO,IL,60641-1456,17.13,-2.57,-3.19
10-Dec-18,9:50:24 PM PST,Order,111-5370624-3104246,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,KINGSTON,TN,37763-2336,9.19,-1.1,-3.19
10-Dec-18,10:06:43 PM PST,Order,111-6225232-7850661,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,GILBERT,AZ,85298-0598,17.21,-2.58,-3.19
10-Dec-18,10:33:30 PM PST,Order,113-2252855-6170656,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,BELL GARDENS,CA,90201-5612,17.21,-5.16,-3.19
10-Dec-18,10:33:30 PM PST,Order,113-2252855-6170656,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,BELL GARDENS,CA,90201-5612,17.21,0,-3.19
10-Dec-18,10:56:40 PM PST,Order,114-5290159-6772245,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,NEWARK,CA,94560-1350,9.21,-1.11,-3.19
10-Dec-18,11:11:38 PM PST,Order,113-8570564-7633838,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,AUSTIN,TX,78704-2006,37.73,-5.66,-3.19
10-Dec-18,11:44:02 PM PST,Order,113-3845250-4013056,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",2,BRISTOL,WI,53104-9626,40.3,-4.84,-9.42
10-Dec-18,11:48:02 PM PST,Order,113-7512015-5592215,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,POMPTON PLAINS,NJ,07444-2153,17.21,-2.58,-3.19
11-Dec-18,12:25:18 AM PST,Order,111-3131117-9643444,3MM-R1547(50 Pack),"3M Steri-Strip Adhesive Skin Closures (Reinforced) 1/2"" x 4"" Box: 50",1,Mid-levels,,,28.28,-4.24,-6.34
11-Dec-18,12:28:27 AM PST,Order,112-7763092-2335459,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,WEBSTER,WI,54893-8504,17.21,-2.58,-3.19
11-Dec-18,1:17:17 AM PST,Order,113-4802294-8134649,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,NORTH BEND,OR,97459-8707,19,-2.85,-3.19
11-Dec-18,1:29:07 AM PST,Order,114-8388836-8397821,3MM-1527-1-12,"3M Transpore Tape 1"" x 10 yd Box of 12",1,CLACKAMAS,OR,97015-0456,10.98,-1.65,-4.71
11-Dec-18,1:34:37 AM PST,Order,113-2231664-2237849,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,INDIANAPOLIS,IN,46259-9812,17.21,-2.58,-3.19
11-Dec-18,2:07:15 AM PST,Order,114-8273101-5505804,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,COLUMBIA,MD,21046-1448,17.16,-2.57,-3.19
11-Dec-18,2:27:02 AM PST,Order,113-4440195-2123405,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,Spokane,WA,99223-8100,17.21,-2.58,-3.19
11-Dec-18,5:41:01 AM PST,Order,114-3925221-2445851,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,EPHRATA,PA,17522-9603,9.19,-1.1,-14.92
11-Dec-18,6:38:54 AM PST,Order,114-5249223-8773067,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",2,EL PASO,TX,79902,58.96,-8.84,-6.38
11-Dec-18,9:31:57 AM PST,Order,113-8664887-6270601,MOL-1451,"Tubigrip Size D Tubular Bandage 10M Box Beige (3x32.81')""",1,LANSFORD,PA,18232-1106,20.01,-2.4,-4.71
11-Dec-18,9:45:10 AM PST,Order,114-4974157-0085819,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,HOUSTON,TX,77064-4473,17.16,-2.57,-3.19
11-Dec-18,10:13:15 AM PST,Order,114-3186238-3149827,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,BROOKLYN,NY,11238-1020,37.73,-5.66,-3.19
11-Dec-18,10:14:13 AM PST,Order,113-1509385-7254606,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Germantown,NY,12526,9.19,-1.1,-3.19
11-Dec-18,10:40:25 AM PST,Order,112-2682280-6649044,3MM-R1547(50 Pack),"3M Steri-Strip Adhesive Skin Closures (Reinforced) 1/2"" x 4"" Box: 50",1,WHITE CLOUD,MI,49349-9407,28.28,-4.24,-3.19
11-Dec-18,11:29:01 AM PST,Order,112-6835185-3916263,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,northlake,Illinois,60164,20.15,-2.42,-4.71
11-Dec-18,11:36:04 AM PST,Order,114-0756107-6769832,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,NORTH PORT,FL,34287-4117,17.11,-2.57,-3.19
11-Dec-18,11:55:30 AM PST,Order,111-1730217-5178668,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,Miami,FL,33130,37.73,-5.66,-3.19
11-Dec-18,12:01:24 PM PST,Order,114-5659413-7764236,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,STUART,IA,50250-7745,17.21,-2.58,-3.19
11-Dec-18,12:19:26 PM PST,Order,113-3077853-3512248,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,WATERVLIET,NY,12189-2335,17.11,-5.14,-3.19
11-Dec-18,12:19:26 PM PST,Order,113-3077853-3512248,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,WATERVLIET,NY,12189-2335,17.11,0,-3.19
11-Dec-18,12:37:02 PM PST,Order,113-0128408-9959419,WEL-52432-U,"Welch Allyn Universal Kleenspec Pediatric Disposable Ear Specula for Diagnostic Otoscopes, 850 Count",1,MISSION,TX,78572,34.98,-5.25,-4.71
11-Dec-18,1:22:13 PM PST,Order,113-9890763-9614667,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",2,SAN JUAN,PR,00925-2412,34.42,-7.74,-6.38
11-Dec-18,1:22:13 PM PST,Order,113-9890763-9614667,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,SAN JUAN,PR,00925-2412,17.21,0,-3.19
11-Dec-18,1:38:45 PM PST,Order,113-7725160-2472217,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Shorewood,MN,55331,9.19,-1.1,-3.19
11-Dec-18,2:32:48 PM PST,Order,112-2372898-7007455,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,CLARKSTON,MI,48346-1801,20.98,-2.52,-4.71
11-Dec-18,2:38:23 PM PST,Order,113-7301428-1327405,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",2,Oviedo,Florida,32765-7303,34.14,-5.12,-6.38
11-Dec-18,2:39:17 PM PST,Order,114-3379827-0825862,MOL-1451,"Tubigrip Size D Tubular Bandage 10M Box Beige (3x32.81')""",1,Sunrise,FL,33323,20.01,-2.4,-4.71
11-Dec-18,2:46:19 PM PST,Order,111-4084009-9199438,3MM-R1547(50 Pack),"3M Steri-Strip Adhesive Skin Closures (Reinforced) 1/2"" x 4"" Box: 50",1,Nantucket,MA,2554,28.28,-4.24,-3.19
11-Dec-18,2:51:13 PM PST,Order,114-8784270-4450631,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,WARREN,OH,44485-1636,17.05,-2.56,-3.19
11-Dec-18,3:02:30 PM PST,Order,111-1792837-6536263,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,WELDONA,CO,80653-8511,16.98,-2.55,-3.19
11-Dec-18,3:09:17 PM PST,Order,112-2259780-1401812,MOL-281100,"Mepilex Border Lite Dressing, 2"" x 5"", 5/Bx",3,Terre Haute,Indiana,47802,42.6,-5.1,-9.57
11-Dec-18,3:22:58 PM PST,Order,113-5118212-0708249,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",4,WEST HARTFORD,CT,06117-2526,75,-11.24,-12.76
11-Dec-18,3:27:05 PM PST,Refund,114-8197720-4783402,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,Champaign,Illinois,61820,-13.74,1.32,3.99
11-Dec-18,3:48:45 PM PST,Order,112-5816890-6193034,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,NIAGARA FALLS,NY,14305-2614,37.73,-5.66,-3.19
11-Dec-18,4:29:40 PM PST,Order,114-1778225-7750651,MOL-1438-1,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",1,WAUKESHA,WI,53189-6806,32.98,-3.96,-4.71
11-Dec-18,4:36:24 PM PST,Order,112-2549550-0834646,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Lexington,SC,29073-7425,17.11,-2.57,-3.19
11-Dec-18,4:37:39 PM PST,Order,114-7139781-8033817,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,PINECREST,FL,33156-2925,16.98,-2.55,-3.19
11-Dec-18,4:38:49 PM PST,Order,114-3095868-4949863,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,HERMITAGE,TN,37076-3609,10.44,-1.25,-3.19
11-Dec-18,4:40:07 PM PST,Order,111-0228583-3363476,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,Woodmere,Ny,11598,32.95,-4.94,-3.19
11-Dec-18,5:37:21 PM PST,Order,113-4013201-8918614,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",2,ROME,GEORGIA,30161-5800,34.22,-5.14,-6.38
11-Dec-18,6:00:11 PM PST,Order,111-8498171-0442629,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",2,DOWNINGTOWN,PA,19335-1729,18.38,-2.2,-6.38
11-Dec-18,7:30:52 PM PST,Order,113-2031748-5706650,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,TUSCALOOSA,AL,35401-0416,9.19,-1.1,-3.19
11-Dec-18,7:50:03 PM PST,Order,112-4901836-4771406,SOT-154231,Sothys Hydra Matt Fluid 50ml,1,ROLLING MEADOWS,IL,60008-2526,30.95,-4.64,-3.19
11-Dec-18,8:20:08 PM PST,Order,113-7763371-6278619,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Brookfield,WI,53005,17.01,-2.55,-3.19
11-Dec-18,8:20:51 PM PST,Order,112-9918048-0857057,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,lakeland,FL,33805,9.19,-1.1,-3.19
11-Dec-18,8:31:59 PM PST,Order,113-8929998-2949057,MOL-281200-1,Molynlycke -Mepilex Border Lite - 3x3 - Box of 5,2,SAINT LOUIS,MISSOURI,63129-4990,30.98,-4.64,-6.38
11-Dec-18,8:42:54 PM PST,Order,114-1989129-4545047,3M-1539,"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20 Count Boxes (Pack of 3)",1,GAINESVILLE,FL,32608-8678,17.21,-2.58,-3.19
11-Dec-18,8:43:31 PM PST,Order,113-2301292-7785017,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,COLORADO SPRINGS,CO,80920-7111,9.39,-1.13,-3.19
11-Dec-18,8:49:24 PM PST,Order,113-5105599-4739414,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,WEST HILLS,CA,91307-1902,10.44,-1.25,-3.19
11-Dec-18,9:02:48 PM PST,Order,111-2750830-1469822,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,DAYTON,NV,89403-8017,10.44,-1.25,-3.19
11-Dec-18,9:45:27 PM PST,Order,113-4010143-2525031,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,SOUTH HACKENSACK,NJ,7606,32.95,-4.94,-3.19
11-Dec-18,10:05:58 PM PST,Order,112-4166172-2721813,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,MONCKS CORNER,SC,29461-2717,37.5,-5.62,-6.38
11-Dec-18,10:14:47 PM PST,Order,113-9675840-5665842,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,Sheboygan,Wisconsin,53081,38,-11.4,-6.38
11-Dec-18,10:14:47 PM PST,Order,113-9675840-5665842,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Sheboygan,Wisconsin,53081,19,0,-3.19
11-Dec-18,10:14:47 PM PST,Order,113-9675840-5665842,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Sheboygan,Wisconsin,53081,19,0,-3.19
11-Dec-18,10:22:35 PM PST,Order,114-6908372-5633838,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,DENVER,CO,80231-5987,9.19,-1.1,-3.19
11-Dec-18,11:26:02 PM PST,Order,114-4562645-9962655,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Hot Springs,AR,71901,9.19,-1.1,-3.19
11-Dec-18,11:30:10 PM PST,Order,112-1748660-2146612,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,BIRMINGHAM,AL,35205-3304,17.11,-2.57,-3.19
11-Dec-18,11:32:50 PM PST,Order,111-3915608-8778605,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,LAKE BLUFF,ILLINOIS,60044-2533,32.95,-9.88,-3.19
11-Dec-18,11:32:50 PM PST,Order,111-3915608-8778605,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,LAKE BLUFF,ILLINOIS,60044-2533,32.95,0,-3.19
11-Dec-18,11:33:32 PM PST,Order,111-4950794-8471448,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,Northfield,IL,60093-3104,32.95,-4.94,-3.19
11-Dec-18,11:36:21 PM PST,Order,114-4067733-3307441,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Aubrey,TX,76227,16.98,-2.55,-7.18
